,store,item,sales,day
,6,40,22,Wednesday
,6,40,26,Thursday
,6,40,29,Friday
,6,40,37,Saturday
,6,40,27,Sunday
,6,40,21,Monday
,6,40,25,Tuesday
,6,40,30,Wednesday
,6,40,22,Thursday
,6,40,21,Friday
,6,40,34,Saturday
,6,40,23,Sunday
,6,40,18,Monday
,6,40,21,Tuesday
,6,40,22,Wednesday
,6,40,6,Thursday
,6,40,26,Friday
,6,40,18,Saturday
,6,40,23,Sunday
,6,40,17,Monday
,6,40,3,Tuesday
,6,40,22,Wednesday
,6,40,19,Thursday
,6,40,20,Friday
,6,40,20,Saturday
,6,40,19,Sunday
,6,40,19,Monday
,6,40,16,Tuesday
,6,40,16,Wednesday
,6,40,20,Thursday
,6,40,18,Friday
,6,40,23,Saturday
,6,40,22,Sunday
,6,40,14,Monday
,6,40,18,Tuesday
,6,40,14,Wednesday
,6,40,19,Thursday
,6,40,18,Friday
,6,40,17,Saturday
,6,40,22,Sunday
,6,40,13,Monday
,6,40,20,Tuesday
,6,40,18,Wednesday
,6,40,19,Thursday
,6,40,10,Friday
,6,40,20,Saturday
,6,40,32,Sunday
,6,40,23,Monday
,6,40,23,Tuesday
,6,40,19,Wednesday
,6,40,26,Thursday
,6,40,28,Friday
,6,40,26,Saturday
,6,40,26,Sunday
,6,40,21,Monday
,6,40,11,Tuesday
,6,40,23,Wednesday
,6,40,33,Thursday
,6,40,36,Friday
,6,40,34,Saturday
,6,40,32,Sunday
,6,40,21,Monday
,6,40,28,Tuesday
,6,40,19,Wednesday
,6,40,25,Thursday
,6,40,16,Friday
,6,40,25,Saturday
,6,40,18,Sunday
,6,40,21,Monday
,6,40,26,Tuesday
,6,40,25,Wednesday
,6,40,27,Thursday
,6,40,30,Friday
,6,40,35,Saturday
,6,40,36,Sunday
,6,40,29,Monday
,6,40,18,Tuesday
,6,40,29,Wednesday
,6,40,26,Thursday
,6,40,23,Friday
,6,40,30,Saturday
,6,40,33,Sunday
,6,40,23,Monday
,6,40,28,Tuesday
,6,40,29,Wednesday
,6,40,26,Thursday
,6,40,28,Friday
,6,40,27,Saturday
,6,40,32,Sunday
,6,40,18,Monday
,6,40,27,Tuesday
,6,40,31,Wednesday
,6,40,34,Thursday
,6,40,32,Friday
,6,40,37,Saturday
,6,40,32,Sunday
,6,40,32,Monday
,6,40,24,Tuesday
,6,40,25,Wednesday
,6,40,23,Thursday
,6,40,26,Friday
,6,40,33,Saturday
,6,40,35,Sunday
,6,40,13,Monday
,6,40,25,Tuesday
,6,40,13,Wednesday
,6,40,31,Thursday
,6,40,22,Friday
,6,40,28,Saturday
,6,40,27,Sunday
,6,40,14,Monday
,6,40,17,Tuesday
,6,40,16,Wednesday
,6,40,16,Thursday
,6,40,16,Friday
,6,40,23,Saturday
,6,40,26,Sunday
,6,40,16,Monday
,6,40,13,Tuesday
,6,40,13,Wednesday
,6,40,13,Thursday
,6,40,15,Friday
,6,40,23,Saturday
,6,40,24,Sunday
,6,40,10,Monday
,6,40,18,Tuesday
,6,40,28,Wednesday
,6,40,21,Thursday
,6,40,20,Friday
,6,40,26,Saturday
,6,40,27,Sunday
,6,40,23,Monday
,6,40,19,Tuesday
,6,40,15,Wednesday
,6,40,13,Thursday
,6,40,26,Friday
,6,40,31,Saturday
,6,40,20,Sunday
,7,40,8,Tuesday
,7,40,9,Wednesday
,7,40,18,Thursday
,7,40,17,Friday
,7,40,17,Saturday
,7,40,19,Sunday
,7,40,8,Monday
,7,40,6,Tuesday
,7,40,15,Wednesday
,7,40,12,Thursday
,7,40,22,Friday
,7,40,14,Saturday
,7,40,20,Sunday
,7,40,11,Monday
,7,40,13,Tuesday
,7,40,15,Wednesday
,7,40,17,Thursday
,7,40,19,Friday
,7,40,14,Saturday
,7,40,20,Sunday
,7,40,14,Monday
,7,40,10,Tuesday
,7,40,16,Wednesday
,7,40,11,Thursday
,7,40,17,Friday
,7,40,18,Saturday
,7,40,22,Sunday
,7,40,20,Monday
,7,40,16,Tuesday
,7,40,8,Wednesday
,7,40,16,Thursday
,7,40,25,Friday
,7,40,25,Saturday
,7,40,20,Sunday
,7,40,18,Monday
,7,40,10,Tuesday
,7,40,16,Wednesday
,7,40,17,Thursday
,7,40,23,Friday
,7,40,16,Saturday
,7,40,19,Sunday
,7,40,16,Monday
,7,40,17,Tuesday
,7,40,27,Wednesday
,7,40,18,Thursday
,7,40,26,Friday
,7,40,20,Saturday
,7,40,19,Sunday
,7,40,18,Monday
,7,40,16,Tuesday
,7,40,14,Wednesday
,7,40,14,Thursday
,7,40,13,Friday
,7,40,20,Saturday
,7,40,19,Sunday
,7,40,15,Monday
,7,40,21,Tuesday
,7,40,10,Wednesday
,7,40,13,Thursday
,7,40,30,Friday
,7,40,16,Saturday
,7,40,9,Sunday
,7,40,16,Monday
,7,40,10,Tuesday
,7,40,8,Wednesday
,7,40,16,Thursday
,7,40,9,Friday
,7,40,10,Saturday
,7,40,13,Sunday
,7,40,8,Monday
,7,40,12,Tuesday
,7,40,14,Wednesday
,7,40,13,Thursday
,7,40,17,Friday
,7,40,11,Saturday
,7,40,11,Sunday
,7,40,11,Monday
,7,40,18,Tuesday
,7,40,11,Wednesday
,7,40,18,Thursday
,7,40,12,Friday
,7,40,17,Saturday
,7,40,8,Sunday
,7,40,15,Monday
,7,40,17,Tuesday
,7,40,9,Wednesday
,7,40,10,Thursday
,7,40,16,Friday
,7,40,12,Saturday
,7,40,19,Sunday
,7,40,8,Monday
,7,40,12,Tuesday
,7,40,16,Wednesday
,7,40,19,Thursday
,7,40,16,Friday
,7,40,29,Saturday
,7,40,22,Sunday
,7,40,19,Monday
,7,40,13,Tuesday
,7,40,17,Wednesday
,7,40,23,Thursday
,7,40,26,Friday
,7,40,25,Saturday
,7,40,18,Sunday
,7,40,12,Monday
,7,40,15,Tuesday
,7,40,13,Wednesday
,7,40,21,Thursday
,7,40,17,Friday
,7,40,20,Saturday
,7,40,16,Sunday
,7,40,15,Monday
,7,40,21,Tuesday
,7,40,29,Wednesday
,7,40,15,Thursday
,7,40,18,Friday
,7,40,20,Saturday
,7,40,23,Sunday
,7,40,11,Monday
,7,40,20,Tuesday
,7,40,17,Wednesday
,7,40,24,Thursday
,7,40,25,Friday
,7,40,17,Saturday
,7,40,21,Sunday
,7,40,18,Monday
,7,40,31,Tuesday
,7,40,14,Wednesday
,7,40,20,Thursday
,7,40,16,Friday
,7,40,23,Saturday
,7,40,24,Sunday
,7,40,14,Monday
,7,40,17,Tuesday
,7,40,24,Wednesday
,7,40,17,Thursday
,7,40,23,Friday
,7,40,26,Saturday
,7,40,23,Sunday
,7,40,19,Monday
,7,40,23,Tuesday
,7,40,17,Wednesday
,7,40,18,Thursday
,7,40,10,Friday
,7,40,20,Saturday
,7,40,29,Sunday
,7,40,21,Monday
,7,40,18,Tuesday
,7,40,23,Wednesday
,7,40,20,Thursday
,7,40,21,Friday
,7,40,26,Saturday
,7,40,23,Sunday
,7,40,12,Monday
,7,40,18,Tuesday
,7,40,13,Wednesday
,7,40,12,Thursday
,7,40,12,Friday
,7,40,16,Saturday
,7,40,25,Sunday
,7,40,15,Monday
,7,40,13,Tuesday
,7,40,8,Wednesday
,7,40,7,Thursday
,7,40,16,Friday
,7,40,18,Saturday
,7,40,15,Sunday
,7,40,15,Monday
,7,40,11,Tuesday
,7,40,18,Wednesday
,7,40,10,Thursday
,7,40,19,Friday
,7,40,13,Saturday
,7,40,17,Sunday
,7,40,10,Monday
,7,40,11,Tuesday
,7,40,15,Wednesday
,7,40,18,Thursday
,7,40,15,Friday
,7,40,16,Saturday
,7,40,11,Sunday
,7,40,12,Monday
,7,40,11,Tuesday
,7,40,13,Wednesday
,7,40,24,Thursday
,7,40,18,Friday
,7,40,18,Saturday
,7,40,24,Sunday
,7,40,14,Monday
,7,40,24,Tuesday
,7,40,15,Wednesday
,7,40,14,Thursday
,7,40,17,Friday
,7,40,13,Saturday
,7,40,24,Sunday
,7,40,16,Monday
,7,40,26,Tuesday
,7,40,19,Wednesday
,7,40,18,Thursday
,7,40,22,Friday
,7,40,33,Saturday
,7,40,25,Sunday
,7,40,12,Monday
,7,40,16,Tuesday
,7,40,27,Wednesday
,7,40,19,Thursday
,7,40,17,Friday
,7,40,23,Saturday
,7,40,23,Sunday
,7,40,15,Monday
,7,40,16,Tuesday
,7,40,20,Wednesday
,7,40,20,Thursday
,7,40,16,Friday
,7,40,23,Saturday
,7,40,27,Sunday
,7,40,19,Monday
,7,40,18,Tuesday
,7,40,19,Wednesday
,7,40,27,Thursday
,7,40,27,Friday
,7,40,15,Saturday
,7,40,24,Sunday
,7,40,18,Monday
,7,40,25,Tuesday
,7,40,22,Wednesday
,7,40,27,Thursday
,7,40,15,Friday
,7,40,21,Saturday
,7,40,29,Sunday
,7,40,12,Monday
,7,40,16,Tuesday
,7,40,16,Wednesday
,7,40,19,Thursday
,7,40,23,Friday
,7,40,21,Saturday
,7,40,32,Sunday
,7,40,19,Monday
,7,40,26,Tuesday
,7,40,23,Wednesday
,7,40,15,Thursday
,7,40,23,Friday
,7,40,31,Saturday
,7,40,20,Sunday
,7,40,17,Monday
,7,40,13,Tuesday
,7,40,13,Wednesday
,7,40,16,Thursday
,7,40,14,Friday
,7,40,20,Saturday
,7,40,20,Sunday
,7,40,13,Monday
,7,40,17,Tuesday
,7,40,7,Wednesday
,7,40,15,Thursday
,7,40,12,Friday
,7,40,11,Saturday
,7,40,13,Sunday
,7,40,11,Monday
,7,40,16,Tuesday
,7,40,16,Wednesday
,7,40,21,Thursday
,7,40,14,Friday
,7,40,21,Saturday
,7,40,23,Sunday
,7,40,9,Monday
,7,40,18,Tuesday
,7,40,9,Wednesday
,7,40,15,Thursday
,7,40,6,Friday
,7,40,18,Saturday
,7,40,22,Sunday
,7,40,9,Monday
,7,40,12,Tuesday
,7,40,20,Wednesday
,7,40,15,Thursday
,7,40,32,Saturday
,7,40,27,Sunday
,7,40,21,Monday
,7,40,18,Tuesday
,7,40,20,Wednesday
,7,40,22,Thursday
,7,40,39,Friday
,7,40,20,Saturday
,7,40,29,Sunday
,7,40,18,Monday
,7,40,16,Tuesday
,7,40,24,Wednesday
,7,40,20,Thursday
,7,40,23,Friday
,7,40,30,Saturday
,7,40,36,Sunday
,7,40,13,Monday
,7,40,23,Tuesday
,7,40,21,Wednesday
,7,40,20,Thursday
,7,40,28,Friday
,7,40,20,Saturday
,7,40,24,Sunday
,7,40,26,Monday
,7,40,20,Tuesday
,7,40,21,Wednesday
,7,40,23,Thursday
,7,40,25,Friday
,7,40,26,Saturday
,7,40,19,Sunday
,7,40,23,Monday
,7,40,21,Tuesday
,7,40,27,Wednesday
,7,40,26,Thursday
,7,40,33,Friday
,7,40,29,Saturday
,7,40,14,Sunday
,7,40,16,Monday
,7,40,19,Tuesday
,7,40,28,Wednesday
,7,40,25,Thursday
,7,40,32,Friday
,7,40,27,Saturday
,7,40,28,Sunday
,7,40,14,Monday
,7,40,21,Tuesday
,7,40,20,Wednesday
,7,40,26,Thursday
,7,40,22,Friday
,7,40,27,Saturday
,7,40,36,Sunday
,7,40,18,Monday
,7,40,32,Tuesday
,7,40,15,Wednesday
,7,40,21,Thursday
,7,40,26,Friday
,7,40,23,Saturday
,7,40,33,Sunday
,7,40,18,Monday
,7,40,15,Tuesday
,7,40,26,Wednesday
,7,40,18,Thursday
,7,40,13,Friday
,7,40,16,Saturday
,7,40,20,Sunday
,7,40,12,Monday
,7,40,14,Tuesday
,7,40,12,Wednesday
,7,40,15,Thursday
,7,40,18,Friday
,7,40,20,Saturday
,7,40,22,Sunday
,7,40,11,Monday
,7,40,9,Tuesday
,7,40,15,Wednesday
,7,40,8,Thursday
,7,40,22,Friday
,7,40,15,Saturday
,7,40,17,Sunday
,7,40,17,Monday
,7,40,20,Tuesday
,7,40,14,Wednesday
,7,40,15,Thursday
,7,40,16,Friday
,7,40,21,Saturday
,7,40,27,Sunday
,7,40,21,Monday
,7,40,13,Tuesday
,7,40,18,Wednesday
,7,40,22,Thursday
,7,40,20,Friday
,7,40,10,Saturday
,7,40,17,Sunday
,7,40,15,Monday
,7,40,31,Tuesday
,7,40,21,Wednesday
,7,40,18,Thursday
,7,40,17,Friday
,7,40,29,Saturday
,7,40,33,Sunday
,7,40,20,Monday
,7,40,25,Tuesday
,7,40,19,Wednesday
,7,40,23,Thursday
,7,40,24,Friday
,7,40,34,Saturday
,7,40,23,Sunday
,7,40,21,Monday
,7,40,15,Tuesday
,7,40,20,Wednesday
,7,40,34,Thursday
,7,40,19,Friday
,7,40,28,Saturday
,7,40,34,Sunday
,7,40,19,Monday
,7,40,17,Tuesday
,7,40,22,Wednesday
,7,40,26,Thursday
,7,40,26,Friday
,7,40,29,Saturday
,7,40,26,Sunday
,7,40,21,Monday
,7,40,21,Tuesday
,7,40,28,Wednesday
,7,40,33,Thursday
,7,40,23,Friday
,7,40,17,Saturday
,7,40,29,Sunday
,7,40,25,Monday
,7,40,27,Tuesday
,7,40,26,Wednesday
,7,40,21,Thursday
,7,40,27,Friday
,7,40,26,Saturday
,7,40,31,Sunday
,7,40,16,Monday
,7,40,29,Tuesday
,7,40,16,Wednesday
,7,40,19,Thursday
,7,40,29,Friday
,7,40,24,Saturday
,7,40,23,Sunday
,7,40,16,Monday
,7,40,15,Tuesday
,7,40,22,Wednesday
,7,40,22,Thursday
,7,40,27,Friday
,7,40,36,Saturday
,7,40,27,Sunday
,7,40,23,Monday
,7,40,24,Tuesday
,7,40,26,Wednesday
,7,40,19,Thursday
,7,40,19,Friday
,7,40,17,Saturday
,7,40,18,Sunday
,7,40,14,Monday
,7,40,17,Tuesday
,7,40,10,Wednesday
,7,40,25,Thursday
,7,40,16,Friday
,7,40,15,Saturday
,7,40,23,Sunday
,7,40,12,Monday
,7,40,16,Tuesday
,7,40,10,Wednesday
,7,40,22,Thursday
,7,40,20,Friday
,7,40,21,Saturday
,7,40,16,Sunday
,7,40,13,Monday
,7,40,14,Tuesday
,7,40,13,Wednesday
,7,40,20,Thursday
,7,40,21,Friday
,7,40,21,Saturday
,7,40,25,Sunday
,7,40,13,Monday
,7,40,11,Tuesday
,7,40,12,Wednesday
,7,40,19,Thursday
,7,40,24,Friday
,7,40,19,Saturday
,7,40,22,Sunday
,8,40,29,Tuesday
,8,40,23,Wednesday
,8,40,33,Thursday
,8,40,36,Friday
,8,40,35,Saturday
,8,40,43,Sunday
,8,40,22,Monday
,8,40,27,Tuesday
,8,40,28,Wednesday
,8,40,38,Thursday
,8,40,24,Friday
,8,40,33,Saturday
,8,40,38,Sunday
,8,40,26,Monday
,8,40,33,Tuesday
,8,40,24,Wednesday
,8,40,28,Thursday
,8,40,30,Friday
,8,40,36,Saturday
,8,40,31,Sunday
,8,40,26,Monday
,8,40,23,Tuesday
,8,40,13,Wednesday
,8,40,35,Thursday
,8,40,29,Friday
,8,40,43,Saturday
,8,40,38,Sunday
,8,40,15,Monday
,8,40,25,Tuesday
,8,40,27,Wednesday
,8,40,34,Thursday
,8,40,32,Friday
,8,40,46,Saturday
,8,40,33,Sunday
,8,40,26,Monday
,8,40,32,Tuesday
,8,40,26,Wednesday
,8,40,38,Thursday
,8,40,39,Friday
,8,40,37,Saturday
,8,40,46,Sunday
,8,40,24,Monday
,8,40,28,Tuesday
,8,40,40,Wednesday
,8,40,37,Thursday
,8,40,33,Friday
,8,40,34,Saturday
,8,40,45,Sunday
,8,40,22,Monday
,8,40,32,Tuesday
,8,40,27,Wednesday
,8,40,30,Thursday
,8,40,41,Friday
,8,40,36,Saturday
,8,40,39,Sunday
,8,40,22,Monday
,8,40,24,Tuesday
,8,40,28,Wednesday
,8,40,46,Thursday
,8,40,35,Friday
,8,40,42,Saturday
,8,40,19,Sunday
,8,40,21,Monday
,8,40,16,Tuesday
,8,40,24,Wednesday
,8,40,22,Thursday
,8,40,24,Friday
,8,40,25,Saturday
,8,40,25,Sunday
,8,40,17,Monday
,8,40,20,Tuesday
,8,40,22,Wednesday
,8,40,20,Thursday
,8,40,24,Friday
,8,40,23,Saturday
,8,40,25,Sunday
,8,40,10,Monday
,8,40,21,Tuesday
,8,40,21,Wednesday
,8,40,15,Thursday
,8,40,25,Friday
,8,40,29,Saturday
,8,40,35,Sunday
,8,40,15,Monday
,8,40,24,Tuesday
,8,40,20,Wednesday
,8,40,24,Thursday
,8,40,25,Friday
,8,40,25,Saturday
,8,40,31,Sunday
,8,40,16,Monday
,8,40,11,Tuesday
,8,40,23,Wednesday
,8,40,38,Thursday
,8,40,39,Friday
,8,40,40,Saturday
,8,40,42,Sunday
,8,40,32,Monday
,8,40,31,Tuesday
,8,40,33,Wednesday
,8,40,36,Thursday
,8,40,44,Friday
,8,40,35,Saturday
,8,40,41,Sunday
,8,40,23,Monday
,8,40,35,Tuesday
,8,40,34,Wednesday
,8,40,28,Thursday
,8,40,23,Friday
,8,40,28,Saturday
,8,40,41,Sunday
,8,40,20,Monday
,8,40,24,Tuesday
,8,40,34,Wednesday
,8,40,34,Thursday
,8,40,38,Friday
,8,40,30,Saturday
,8,40,41,Sunday
,8,40,31,Monday
,8,40,31,Tuesday
,8,40,22,Wednesday
,8,40,20,Thursday
,8,40,40,Friday
,8,40,37,Saturday
,8,40,50,Sunday
,8,40,26,Monday
,8,40,35,Tuesday
,8,40,40,Wednesday
,8,40,49,Thursday
,8,40,35,Friday
,8,40,40,Saturday
,8,40,45,Sunday
,8,40,25,Monday
,8,40,34,Tuesday
,8,40,45,Wednesday
,8,40,34,Thursday
,8,40,37,Friday
,8,40,43,Saturday
,8,40,38,Sunday
,8,40,28,Monday
,8,40,37,Tuesday
,8,40,42,Wednesday
,8,40,33,Thursday
,8,40,39,Friday
,8,40,35,Saturday
,8,40,49,Sunday
,8,40,27,Monday
,8,40,35,Tuesday
,8,40,26,Wednesday
,8,40,42,Thursday
,8,40,39,Friday
,8,40,42,Saturday
,8,40,52,Sunday
,8,40,23,Monday
,8,40,20,Tuesday
,8,40,27,Wednesday
,8,40,22,Thursday
,8,40,31,Friday
,8,40,35,Saturday
,8,40,37,Sunday
,8,40,20,Monday
,8,40,23,Tuesday
,8,40,28,Wednesday
,8,40,23,Thursday
,8,40,29,Friday
,8,40,26,Saturday
,8,40,29,Sunday
,8,40,20,Monday
,8,40,31,Tuesday
,8,40,23,Wednesday
,8,40,29,Thursday
,8,40,25,Friday
,8,40,31,Saturday
,8,40,27,Sunday
,8,40,25,Monday
,8,40,28,Tuesday
,8,40,16,Wednesday
,8,40,36,Thursday
,8,40,31,Friday
,8,40,32,Saturday
,8,40,22,Sunday
,8,40,20,Monday
,8,40,15,Tuesday
,8,40,14,Wednesday
,8,40,28,Thursday
,8,40,32,Friday
,8,40,40,Saturday
,8,40,34,Sunday
,8,40,33,Monday
,8,40,23,Tuesday
,8,40,33,Wednesday
,8,40,29,Thursday
,8,40,23,Friday
,8,40,34,Saturday
,8,40,56,Sunday
,8,40,29,Monday
,8,40,36,Tuesday
,8,40,36,Wednesday
,8,40,36,Thursday
,8,40,30,Friday
,8,40,44,Saturday
,8,40,38,Sunday
,8,40,37,Monday
,8,40,28,Tuesday
,8,40,24,Wednesday
,8,40,42,Thursday
,8,40,42,Friday
,8,40,37,Saturday
,8,40,43,Sunday
,8,40,31,Monday
,8,40,28,Tuesday
,8,40,35,Wednesday
,8,40,47,Thursday
,8,40,45,Friday
,8,40,37,Saturday
,8,40,45,Sunday
,8,40,32,Monday
,8,40,35,Tuesday
,8,40,37,Wednesday
,8,40,47,Thursday
,8,40,51,Friday
,8,40,39,Saturday
,8,40,45,Sunday
,8,40,32,Monday
,8,40,39,Tuesday
,8,40,22,Wednesday
,8,40,47,Thursday
,8,40,32,Friday
,8,40,50,Saturday
,8,40,39,Sunday
,8,40,29,Monday
,8,40,27,Tuesday
,8,40,33,Wednesday
,8,40,40,Thursday
,8,40,39,Friday
,8,40,46,Saturday
,8,40,44,Sunday
,8,40,25,Monday
,8,40,35,Tuesday
,8,40,42,Wednesday
,8,40,45,Thursday
,8,40,39,Friday
,8,40,34,Saturday
,8,40,49,Sunday
,8,40,25,Monday
,8,40,21,Tuesday
,8,40,26,Wednesday
,8,40,27,Thursday
,8,40,28,Friday
,8,40,23,Saturday
,8,40,23,Sunday
,8,40,16,Monday
,8,40,27,Tuesday
,8,40,23,Wednesday
,8,40,34,Thursday
,8,40,27,Friday
,8,40,26,Saturday
,8,40,30,Sunday
,8,40,20,Monday
,8,40,18,Tuesday
,8,40,29,Wednesday
,8,40,22,Thursday
,8,40,28,Friday
,8,40,33,Saturday
,8,40,21,Sunday
,8,40,15,Monday
,8,40,24,Tuesday
,8,40,24,Wednesday
,8,40,32,Thursday
,8,40,39,Friday
,8,40,20,Saturday
,8,40,41,Sunday
,8,40,21,Monday
,8,40,21,Tuesday
,8,40,20,Wednesday
,8,40,27,Thursday
,8,40,63,Saturday
,8,40,42,Sunday
,8,40,28,Monday
,8,40,32,Tuesday
,8,40,37,Wednesday
,8,40,43,Thursday
,8,40,39,Friday
,8,40,49,Saturday
,8,40,44,Sunday
,8,40,32,Monday
,8,40,33,Tuesday
,8,40,31,Wednesday
,8,40,37,Thursday
,8,40,42,Friday
,8,40,26,Saturday
,8,40,51,Sunday
,8,40,35,Monday
,8,40,32,Tuesday
,8,40,42,Wednesday
,8,40,52,Thursday
,8,40,22,Friday
,8,40,45,Saturday
,8,40,43,Sunday
,8,40,34,Monday
,8,40,31,Tuesday
,8,40,38,Wednesday
,8,40,27,Thursday
,8,40,34,Friday
,8,40,34,Saturday
,8,40,54,Sunday
,8,40,39,Monday
,8,40,57,Tuesday
,8,40,40,Wednesday
,8,40,37,Thursday
,8,40,39,Friday
,8,40,56,Saturday
,8,40,53,Sunday
,8,40,26,Monday
,8,40,48,Tuesday
,8,40,38,Wednesday
,8,40,46,Thursday
,8,40,49,Friday
,8,40,52,Saturday
,8,40,52,Sunday
,8,40,41,Monday
,8,40,39,Tuesday
,8,40,37,Wednesday
,8,40,39,Thursday
,8,40,49,Friday
,8,40,37,Saturday
,8,40,58,Sunday
,8,40,31,Monday
,8,40,45,Tuesday
,8,40,33,Wednesday
,8,40,32,Thursday
,8,40,39,Friday
,8,40,41,Saturday
,8,40,42,Sunday
,8,40,30,Monday
,8,40,43,Tuesday
,8,40,42,Wednesday
,8,40,29,Thursday
,8,40,25,Friday
,8,40,35,Saturday
,8,40,21,Sunday
,8,40,23,Monday
,8,40,33,Tuesday
,8,40,41,Wednesday
,8,40,29,Thursday
,8,40,20,Friday
,8,40,32,Saturday
,8,40,29,Sunday
,8,40,28,Monday
,8,40,30,Tuesday
,8,40,24,Wednesday
,8,40,23,Thursday
,8,40,38,Friday
,8,40,40,Saturday
,8,40,37,Sunday
,8,40,24,Monday
,8,40,35,Tuesday
,8,40,27,Wednesday
,8,40,33,Thursday
,8,40,21,Friday
,8,40,30,Saturday
,8,40,31,Sunday
,8,40,21,Monday
,8,40,27,Tuesday
,8,40,24,Wednesday
,8,40,30,Thursday
,8,40,31,Friday
,8,40,29,Saturday
,8,40,48,Sunday
,8,40,29,Monday
,8,40,31,Tuesday
,8,40,31,Wednesday
,8,40,42,Thursday
,8,40,44,Friday
,8,40,54,Saturday
,8,40,39,Sunday
,8,40,37,Monday
,8,40,34,Tuesday
,8,40,44,Wednesday
,8,40,43,Thursday
,8,40,37,Friday
,8,40,35,Saturday
,8,40,43,Sunday
,8,40,28,Monday
,8,40,34,Tuesday
,8,40,38,Wednesday
,8,40,40,Thursday
,8,40,26,Friday
,8,40,42,Saturday
,8,40,39,Sunday
,8,40,30,Monday
,8,40,47,Tuesday
,8,40,43,Wednesday
,8,40,49,Thursday
,8,40,30,Friday
,8,40,53,Saturday
,8,40,46,Sunday
,8,40,24,Monday
,8,40,36,Tuesday
,8,40,48,Wednesday
,8,40,44,Thursday
,8,40,39,Friday
,8,40,51,Saturday
,8,40,51,Sunday
,8,40,39,Monday
,8,40,32,Tuesday
,8,40,32,Wednesday
,8,40,47,Thursday
,8,40,57,Friday
,8,40,51,Saturday
,8,40,59,Sunday
,8,40,35,Monday
,8,40,45,Tuesday
,8,40,42,Wednesday
,8,40,45,Thursday
,8,40,42,Friday
,8,40,59,Saturday
,8,40,54,Sunday
,8,40,38,Monday
,8,40,38,Tuesday
,8,40,42,Wednesday
,8,40,50,Thursday
,8,40,45,Friday
,8,40,59,Saturday
,8,40,56,Sunday
,8,40,35,Monday
,8,40,35,Tuesday
,8,40,34,Wednesday
,8,40,36,Thursday
,8,40,38,Friday
,8,40,35,Saturday
,8,40,39,Sunday
,8,40,31,Monday
,8,40,27,Tuesday
,8,40,19,Wednesday
,8,40,22,Thursday
,8,40,22,Friday
,8,40,38,Saturday
,8,40,36,Sunday
,8,40,24,Monday
,8,40,35,Tuesday
,8,40,28,Wednesday
,8,40,41,Thursday
,8,40,29,Friday
,8,40,39,Saturday
,8,40,36,Sunday
,8,40,27,Monday
,8,40,33,Tuesday
,8,40,22,Wednesday
,8,40,28,Thursday
,8,40,31,Friday
,8,40,25,Saturday
,8,40,31,Sunday
,8,40,25,Monday
,8,40,23,Tuesday
,8,40,30,Wednesday
,8,40,31,Thursday
,8,40,29,Friday
,8,40,28,Saturday
,8,40,43,Sunday
,9,40,21,Tuesday
,9,40,25,Wednesday
,9,40,30,Thursday
,9,40,25,Friday
,9,40,26,Saturday
,9,40,37,Sunday
,9,40,18,Monday
,9,40,22,Tuesday
,9,40,24,Wednesday
,9,40,30,Thursday
,9,40,38,Friday
,9,40,23,Saturday
,9,40,34,Sunday
,9,40,18,Monday
,9,40,22,Tuesday
,9,40,19,Wednesday
,9,40,23,Thursday
,9,40,36,Friday
,9,40,21,Saturday
,9,40,29,Sunday
,9,40,17,Monday
,9,40,19,Tuesday
,9,40,30,Wednesday
,9,40,28,Thursday
,9,40,23,Friday
,9,40,38,Saturday
,9,40,27,Sunday
,9,40,17,Monday
,9,40,25,Tuesday
,9,40,27,Wednesday
,9,40,32,Thursday
,9,40,29,Friday
,9,40,26,Saturday
,9,40,34,Sunday
,9,40,25,Monday
,9,40,34,Tuesday
,9,40,26,Wednesday
,9,40,31,Thursday
,9,40,23,Friday
,9,40,27,Saturday
,9,40,26,Sunday
,9,40,23,Monday
,9,40,22,Tuesday
,9,40,28,Wednesday
,9,40,24,Thursday
,9,40,29,Friday
,9,40,31,Saturday
,9,40,34,Sunday
,9,40,16,Monday
,9,40,29,Tuesday
,9,40,21,Wednesday
,9,40,25,Thursday
,9,40,40,Friday
,9,40,29,Saturday
,9,40,29,Sunday
,9,40,28,Monday
,9,40,22,Tuesday
,9,40,17,Wednesday
,9,40,31,Thursday
,9,40,29,Friday
,9,40,36,Saturday
,9,40,23,Sunday
,9,40,17,Monday
,9,40,25,Tuesday
,9,40,22,Wednesday
,9,40,18,Thursday
,9,40,28,Friday
,9,40,32,Saturday
,9,40,19,Sunday
,9,40,27,Monday
,9,40,21,Tuesday
,9,40,19,Wednesday
,9,40,25,Thursday
,9,40,17,Friday
,9,40,27,Saturday
,9,40,17,Sunday
,9,40,15,Monday
,9,40,19,Tuesday
,9,40,17,Wednesday
,9,40,21,Thursday
,9,40,17,Friday
,9,40,22,Saturday
,9,40,22,Sunday
,9,40,12,Monday
,9,40,12,Tuesday
,9,40,31,Wednesday
,9,40,17,Thursday
,9,40,27,Friday
,9,40,16,Saturday
,9,40,25,Sunday
,9,40,10,Monday
,9,40,18,Tuesday
,9,40,24,Wednesday
,9,40,38,Thursday
,9,40,22,Friday
,9,40,29,Saturday
,9,40,33,Sunday
,9,40,29,Monday
,9,40,26,Tuesday
,9,40,31,Wednesday
,9,40,29,Thursday
,9,40,26,Friday
,9,40,31,Saturday
,9,40,38,Sunday
,9,40,24,Monday
,9,40,30,Tuesday
,9,40,21,Wednesday
